198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,22,"Ellis Rowan painting - \
 Ulysses Butterfly",,"Ellis Rowan was one of Australia's most celebrated botanical artists. An adventurous, emancipated woman, she trekked to remote parts of Australia and New Guinea in search of subjects to paint. She found the tropical flowers 'more beautiful than all' and made six visits to Queensland between the years 1887 and 1913. This painting is one of a collection of 125 paintings acquired in 1912 by the Queensland Government from the artist's exhibition in Brisbane.",H20461.107,,,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,32,Traegar pedal radio transceiver,,"This pedal radio was invented by Alfred Hermann Traeger (1895-1980), an engineer employed by the Royal Flying Doctor Service from 1926. After an outback tour of duty, Traeger began work in Adelaide on a transceiver for the Flying Doctor network. The sets had to be cheap, durable, small and easy to operate. Using bicycle pedals to drive the generator, he found that a person could comfortably achieve 20 watts of pedal power, which could run the transceiver. The first pedal sets were introduced in Queensland in 1929.",H19821,db2466,,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,99,Dugong (Sea Cow),Dugong dugon,"Easily identified by their distinctive trunk-like upper lip, Dugongs grow to approximately three metres long, and weigh between 200 and 400 kilograms at full maturity.  Dugongs feed on seagrasses and occasionally sea squirts.  During their long life (sometimes 70 years!) females give birth only a few times.  A significant proportion of the world's Dugong population is found in the warm waters off the Queensland Coast from the Gulf of Carpentaria, along the Great Barrier Reef down to Moreton Bay.  While no longer hunted, Dugongs are threatened with numbers declining as a result of habitat loss, boat propeller strikes and entanglement and drowning in gill-nets.",,db4957.tif,,
198,keelz's Collection,Because they represent qld in a simple way.,26/06/12 9:41,100,"Toowoomba Funnelweb, female attacking with venom drops",Hadronyche infensa,"Funnelwebs, including the Toowoomba Funnelweb, <i>Hadronyche infensa</i>, are the most dangerous of all spiders in the world and prove fatal to humans, with the fastest death occurring in as little as 15 minutes from the time of the bite. Because primates were not alive when Funnelweb venom developed around 40 million years ago, its toxicity to humans is a coincidence in evolution. In contrast, the very same venom which can kill a man is completely harmless to dogs, cats, mice and guinea pigs. Identification requires careful examination of a preserved specimen as live examination is too dangerous, except by experts.",,hadronyche_infensa_nk164_bc.tif,,
199,keelz's Collection,,26/06/12 9:44,146,Aboriginal shields,,"Shields were skillfully crafted and used in ceremonies, dances and occasionally in defensive combat by Aboriginal men. The shape and decoration of the shields varied from region to region. The narrowest shields were usually used in hand-to-hand combat while large, broad shields protected the holder against spears and other missiles. The largest and most spectacular shields were made by the rainforest peoples of north Queensland. They were carefully painted with clan designs and adorned with stunning colours.",,shields_ny617_jw.jpg,,The first people  to live in australia made these
199,keelz's Collection,,26/06/12 9:44,149,Bob Marley Sponge,Pipestela candelabra,"Named the 'Bob Marley Sponge' (resembling dreadlocks), this new species of a new genus, discovered in 2008, is one of the most widely-distributed sponge species on the Great Barrier Reef, extending into Papua New Guinea, Solomon Islands and Vanuatu. Finding such a common animal widely spread across the Great Barrier Reef in a new genus clearly tells us how little we still know of even our shallow coastal waters. This species was found to have new tripeptide chemicals which are now in preclinical development for cancer treatment.",,Pipestela_candelabra_G322938_undw.jpg,,
199,keelz's Collection,,26/06/12 9:44,2,Prickly pear singeing machine,,"Prickly pear was introduced into Australian gardens from South America in the 1830s. In Queensland it grew quickly and farmers used it as a hedge to fence in farmland. They also used it as cattle fodder, and this machine was designed to singe the prickles off so the cattle could eat it safely. Unknowingly, by feeding it to their cattle, the farmers helped the plant to spread rapidly until it became a major pest. In the 1920s the Cactoblastis moth <i>Cactoblastis cactorum</i> was set loose and within six years it solved one of Australia's biggest introduced pest problems.",H14375,PW520,,
199,keelz's Collection,,26/06/12 9:44,4,Dinmore water filter,,"This water filter, complete with lid, dripstone filters and brass tap, was manufactured by the Dinmore Brick & Tile Company in 1888 for John Simmonds. Simmonds, an English stonemason, arrived in Brisbane in 1880, establishing the J. Simmonds Monumental Works in Ann Street soon after. This 8 gallon, barrel-shaped filter, made for sale in his shop, was fitted with dripstone filters made by Simmonds. Dinmore Brick & Tile Company was formed in 1884 by a group of Brisbane investors. Based in Ipswich, it was a major supplier of domestic pottery until it closed during World War 1.",H12456, dinmore_b_and_t_water_filter_042_ph796.jpg (PH796),,
199,keelz's Collection,,26/06/12 9:44,8,X-Ray tube ,,"This is an extremely rare and fine example of early X-ray technology. The cathode X-ray tube was amongst the first pieces of radiological equipment ever developed. The cathode, being concave, focuses an electron beam to a small spot on the anticathode. This excites atoms in the anticathode, which relax by emitting X-ray photons. X-rays emerge from the side of the tube and since they emanate from a small spot on the anticathode, X-ray images are sharp. The glass becomes discoloured due to radiation damage. Tubes of this kind were used in medicine and for further X-ray experimentation.",H22579,pw716 ??,,
199,keelz's Collection,,26/06/12 9:44,18,Lumiere Cinematographe,,"The Lumiere Cinematographe, invented in France in 1894, was a portable projector, camera and film processor in one. It was invented by brothers Auguste and Louis Lumiere. There are only 12 known examples of the Cinematographe in the world today. Three are in Australia, of which this is the only one still in operating condition. It was acquired by the Queensland Department of Agriculture and Stock in 1899 and was used by the Department's artist and photographer Frederick Charles Wills and his assistant Henry William Mobsby. The 43 surviving reels of film from Wills and Mobsby comprise the largest collection of Australian film still in existence.",H838.1-4,db2445,,
199,keelz's Collection,,26/06/12 9:44,22,"Ellis Rowan painting - \
 Ulysses Butterfly",,"Ellis Rowan was one of Australia's most celebrated botanical artists. An adventurous, emancipated woman, she trekked to remote parts of Australia and New Guinea in search of subjects to paint. She found the tropical flowers 'more beautiful than all' and made six visits to Queensland between the years 1887 and 1913. This painting is one of a collection of 125 paintings acquired in 1912 by the Queensland Government from the artist's exhibition in Brisbane.",H20461.107,,,
199,keelz's Collection,,26/06/12 9:44,32,Traegar pedal radio transceiver,,"This pedal radio was invented by Alfred Hermann Traeger (1895-1980), an engineer employed by the Royal Flying Doctor Service from 1926. After an outback tour of duty, Traeger began work in Adelaide on a transceiver for the Flying Doctor network. The sets had to be cheap, durable, small and easy to operate. Using bicycle pedals to drive the generator, he found that a person could comfortably achieve 20 watts of pedal power, which could run the transceiver. The first pedal sets were introduced in Queensland in 1929.",H19821,db2466,,
199,keelz's Collection,,26/06/12 9:44,99,Dugong (Sea Cow),Dugong dugon,"Easily identified by their distinctive trunk-like upper lip, Dugongs grow to approximately three metres long, and weigh between 200 and 400 kilograms at full maturity.  Dugongs feed on seagrasses and occasionally sea squirts.  During their long life (sometimes 70 years!) females give birth only a few times.  A significant proportion of the world's Dugong population is found in the warm waters off the Queensland Coast from the Gulf of Carpentaria, along the Great Barrier Reef down to Moreton Bay.  While no longer hunted, Dugongs are threatened with numbers declining as a result of habitat loss, boat propeller strikes and entanglement and drowning in gill-nets.",,db4957.tif,,
